ticker,datetime,open,high,low,close,volume
CTG,2025-11-27 09:15:00,58.73603991346363,59.92837740063163,57.543702426295624,58.73603991346363,4021.0
CTG,2025-11-27 09:16:00,58.73603991346363,60.24454246981489,18.552758730245195,20.06126128659645,2992.0
CTG,2025-11-27 09:17:00,20.06126128659645,86.90511136568853,17.909607427814596,84.75345750690667,2756.0
CTG,2025-11-27 09:18:00,84.75345750690667,85.88722584139569,15.886895957343377,17.0206642918324,2803.0
CTG,2025-11-27 09:19:00,17.0206642918324,84.29778040736981,14.856264200385702,82.13338031592312,3034.0
CTG,2025-11-27 09:20:00,82.13338031592312,83.46592295741429,56.713647075535874,58.04618971702705,1867.0
CTG,2025-11-27 09:21:00,58.04618971702705,60.14397201477455,38.1443945493781,40.2421768471256,1054.0
CTG,2025-11-27 09:22:00,40.2421768471256,66.11660089425082,38.93190517072758,64.8063292178528,2477.0
CTG,2025-11-27 09:23:00,64.8063292178528,65.87716293981694,50.86228413356312,51.93311785552726,4566.0
CTG,2025-11-27 09:24:00,51.93311785552726,95.56312571697262,49.09449550763928,92.72450336908464,1229.0
CTG,2025-11-27 09:25:00,92.72450336908464,94.97016232686748,13.843901559073833,16.089560516856675,1742.0
CTG,2025-11-27 09:26:00,16.089560516856675,27.38501188293663,15.843992086951326,27.13944345303128,4396.0
CTG,2025-11-27 09:27:00,27.13944345303128,38.10312925313019,25.952184911284217,36.91587071138313,1404.0
CTG,2025-11-27 09:28:00,36.91587071138313,39.25931675662813,25.679204606094796,28.0226506513398,3863.0
CTG,2025-11-27 09:29:00,28.0226506513398,91.26472197732441,27.360312979789263,90.60238430577388,3101.0
CTG,2025-11-27 09:30:00,90.60238430577388,92.64185913644006,48.30982431860617,50.34929914927235,1187.0
CTG,2025-11-27 09:31:00,50.34929914927235,52.3162384217012,44.57071244396226,46.53765171639111,403.0
CTG,2025-11-27 09:32:00,46.53765171639111,47.54824911172677,12.935334896499446,13.945932291835105,618.0
CTG,2025-11-27 09:33:00,13.945932291835105,15.474743676194702,12.45210422420717,13.980915608566768,4499.0
CTG,2025-11-27 09:34:00,13.980915608566768,58.99984769689994,13.943928032607964,58.96286012094114,7901.9473684210525
CTG,2025-11-27 09:35:00,58.96286012094114,61.70216218253784,51.478719156119325,54.21802121771603,100.0
CTG,2025-11-27 09:36:00,54.21802121771603,55.50165646127818,50.80474161697962,52.08837686054177,2118.9473684210525
CTG,2025-11-27 09:37:00,52.08837686054177,54.455633862698974,50.02570772457839,52.39296472673559,100.0
CTG,2025-11-27 09:38:00,52.39296472673559,58.907808398750504,50.46327578770279,56.9781194597177,100.0
CTG,2025-11-27 09:39:00,56.9781194597177,60.032291498102474,54.52760290804771,57.58177494643248,100.0
CTG,2025-11-27 09:40:00,57.58177494643248,58.77846256160069,55.78082531399199,56.9775129291602,1499.9473684210525
CTG,2025-11-27 09:41:00,56.9775129291602,58.62018883842943,53.727850007741296,55.370525917010525,959.9473684210524
CTG,2025-11-27 09:42:00,55.370525917010525,57.26190235884069,50.8561080879427,52.74748452977287,8495.947368421053
CTG,2025-11-27 09:43:00,52.74748452977287,56.712434481459496,50.63670541577153,54.60165536745816,100.0
CTG,2025-11-27 09:44:00,54.60165536745816,61.47941767105134,52.29360733057191,59.17136963416509,7952.9473684210525
CTG,2025-11-27 09:45:00,59.17136963416509,60.33720242276237,57.343138866486605,58.50897165508388,8509.947368421053
CTG,2025-11-27 09:46:00,58.50897165508388,59.544012444770786,38.99987495109394,40.034915740780846,100.0
CTG,2025-11-27 09:47:00,40.034915740780846,43.40668292736237,37.582837784407126,40.95460497098865,4878.9473684210525
CTG,2025-11-27 09:48:00,40.95460497098865,42.69113380992928,40.88055812546914,42.61708696440978,2225.9473684210525
CTG,2025-11-27 09:49:00,42.61708696440978,52.80641651591791,40.01806436802991,50.20739391953804,3470.9473684210525
CTG,2025-11-27 09:50:00,50.20739391953804,51.49576695008463,47.24559296925863,48.53396599980522,1019.9473684210524
CTG,2025-11-27 09:51:00,48.53396599980522,50.030772019512014,46.22981058235205,47.72661660205885,6018.9473684210525
CTG,2025-11-27 09:52:00,47.72661660205885,48.74897678127474,44.95494754547096,45.97730772468685,1437.9473684210525
CTG,2025-11-27 09:53:00,45.97730772468685,47.443570884811784,43.614161042191355,45.08042420231629,513.9473684210525
CTG,2025-11-27 09:54:00,45.08042420231629,48.487076624430536,42.690627444129646,46.097279866243895,6245.9473684210525
CTG,2025-11-27 09:55:00,46.097279866243895,51.920777847112134,44.05767569521907,49.88117367608731,2541.9473684210525
CTG,2025-11-27 09:56:00,49.88117367608731,52.456560267382045,48.03629313742702,50.61167972872176,100.0
CTG,2025-11-27 09:57:00,50.61167972872176,52.17389083301398,47.173009565835194,48.73522067012741,1022.9473684210524
CTG,2025-11-27 09:58:00,48.73522067012741,49.223293689396954,48.10289554785498,48.59096856712452,1261.9473684210525
CTG,2025-11-27 09:59:00,48.59096856712452,53.68823528019626,47.68186440658694,52.77913111965868,7822.9473684210525
CTG,2025-11-27 10:00:00,52.77913111965868,54.43359439285455,51.519371985300495,53.17383525849637,7453.9473684210525
CTG,2025-11-27 10:01:00,53.17383525849637,54.99420877659656,50.295947298670576,52.11632081677077,1081.9473684210525
CTG,2025-11-27 10:02:00,52.11632081677077,53.66507768193398,50.07911766560225,51.62787453076546,5672.9473684210525
CTG,2025-11-27 10:03:00,51.62787453076546,54.72463229515133,49.43942151631453,52.5361792807004,4576.9473684210525
CTG,2025-11-27 10:04:00,52.5361792807004,54.3677184521097,49.74882331613328,51.58036248754258,100.0
CTG,2025-11-27 10:05:00,51.58036248754258,53.11840789209958,49.393039901529136,50.93108530608613,100.0
CTG,2025-11-27 10:06:00,50.93108530608613,56.80222022351716,47.83805239778909,53.70918731522012,3419.9473684210525
CTG,2025-11-27 10:07:00,53.70918731522012,58.32520962959982,51.924828635685174,56.54085095006487,100.0
CTG,2025-11-27 10:08:00,56.54085095006487,58.004803752727526,55.34321049119073,56.807163293853385,100.0
CTG,2025-11-27 10:09:00,56.807163293853385,61.064955755768054,54.005186389312534,58.2629788512272,5280.9473684210525
CTG,2025-11-27 10:10:00,58.2629788512272,60.60326693511658,53.51514671882514,55.85543480271452,7203.9473684210525
CTG,2025-11-27 10:11:00,55.85543480271452,58.62669625588519,51.67468974898452,54.44595120215519,2421.9473684210525
CTG,2025-11-27 10:12:00,54.44595120215519,65.08741311313493,53.02360355709585,63.66506546807558,100.0
CTG,2025-11-27 10:13:00,63.66506546807558,66.40581807441366,61.48164907953881,64.22240168587689,100.0
CTG,2025-11-27 10:14:00,64.22240168587689,64.70540706452624,52.89432533528824,53.37733071393758,1419.9473684210525
CTG,2025-11-27 10:15:00,53.37733071393758,55.79420567611354,51.32852622629766,53.74540118847362,935.1087719298239
CTG,2025-11-27 10:16:00,53.74540118847362,55.13499441769575,47.91388652363774,49.30347975285987,6414.108771929824
CTG,2025-11-27 10:17:00,49.30347975285987,50.53016826049061,48.752020321722426,49.97870882935317,4672.108771929824
CTG,2025-11-27 10:18:00,49.97870882935317,52.20152911216575,44.83861021671955,47.061430499532136,3620.108771929824
CTG,2025-11-27 10:19:00,47.061430499532136,47.294338572034924,45.257686178778556,45.490594251281344,3467.108771929824
CTG,2025-11-27 10:20:00,45.490594251281344,50.34974694338672,45.3294888132263,50.188641505331674,100.0
CTG,2025-11-27 10:21:00,50.188641505331674,51.942375026495384,42.478726202018294,44.232459723182004,7581.108771929824
CTG,2025-11-27 10:22:00,44.232459723182004,46.13240298041075,40.124164081067065,42.02410733829581,100.0
CTG,2025-11-27 10:23:00,42.02410733829581,52.477233786471835,39.84474066428657,50.29786711246259,2130.108771929824
CTG,2025-11-27 10:24:00,50.29786711246259,52.31724122403322,42.2671686238077,44.286542735378326,100.0
CTG,2025-11-27 10:25:00,44.286542735378326,49.065656073686355,41.752881697577585,46.531995035885615,8435.108771929823
CTG,2025-11-27 10:26:00,46.531995035885615,48.52216510323931,43.80233279522804,45.792502862581735,6896.108771929824
CTG,2025-11-27 10:27:00,45.792502862581735,47.19989325182201,44.37302352829311,45.78041391753339,7283.108771929824
CTG,2025-11-27 10:28:00,45.78041391753339,71.34334879126503,44.33194169858772,69.89487657231936,100.0
CTG,2025-11-27 10:29:00,69.89487657231936,71.19732174002831,65.04194487098533,66.34439003869429,541.1087719298239
CTG,2025-11-27 10:30:00,66.34439003869429,68.28691557399596,64.63755577159806,66.58008130689973,8369.108771929823
CTG,2025-11-27 10:31:00,66.58008130689973,70.35731763259207,65.8482234148964,69.62545974058874,6233.108771929824
CTG,2025-11-27 10:32:00,69.62545974058874,71.36410527958,61.48073902922001,63.219384568211275,100.0
CTG,2025-11-27 10:33:00,63.219384568211275,64.65889511342914,56.530419029434896,57.96992957465277,7630.108771929824
CTG,2025-11-27 10:34:00,57.96992957465277,59.662874185173955,54.779291585127304,56.47223619564849,7245.108771929824
CTG,2025-11-27 10:35:00,56.47223619564849,58.3888620412735,54.777130071169026,56.69375591679403,100.0
CTG,2025-11-27 10:36:00,56.69375591679403,58.6568153022761,56.47717069587302,58.44023008135509,100.0
CTG,2025-11-27 10:37:00,58.44023008135509,66.97871279793434,57.571135754420354,66.1096184709996,2351.108771929824
CTG,2025-11-27 10:38:00,66.1096184709996,67.53357840613741,51.28215506076791,52.706114995905715,3496.108771929824
CTG,2025-11-27 10:39:00,52.706114995905715,59.99563724277638,51.244954466714084,58.53447671358475,7484.108771929824
CTG,2025-11-27 10:40:00,58.53447671358475,62.09465151525457,56.852904197284964,60.41307899895478,8342.108771929823
CTG,2025-11-27 10:41:00,60.41307899895478,63.02741762972413,58.70143519572263,61.31577382649198,3715.108771929824
CTG,2025-11-27 10:42:00,61.31577382649198,68.96422552507808,58.75441050043825,66.40286219902436,246.1087719298239
CTG,2025-11-27 10:43:00,66.40286219902436,68.82955486320286,64.68414126225579,67.1108339264343,7318.108771929824
CTG,2025-11-27 10:44:00,67.1108339264343,68.39171733068278,59.486001939185954,60.766885343434446,464.1087719298239
CTG,2025-11-27 10:45:00,60.766885343434446,66.06512301248418,60.386271774210684,65.68450944326041,7791.108771929824
CTG,2025-11-27 10:46:00,65.68450944326041,66.22649636238111,58.93954751645188,59.481534435572584,6081.108771929824
CTG,2025-11-27 10:47:00,59.481534435572584,68.13950994609127,57.60669016858994,66.26466567910862,5163.108771929824
CTG,2025-11-27 10:48:00,66.26466567910862,69.73553177167607,64.02235290923129,67.49321900179874,100.0
CTG,2025-11-27 10:49:00,67.49321900179874,70.07217869964147,60.417508519854614,62.99646821769734,100.0
CTG,2025-11-27 10:50:00,62.99646821769734,66.00928817731666,62.07599337293834,65.08881333255766,1053.108771929824
CTG,2025-11-27 10:51:00,65.08881333255766,67.44027732846507,63.80151843735931,66.15298243326671,7516.108771929824
CTG,2025-11-27 10:52:00,66.15298243326671,69.1991652386637,64.48334885300854,67.52953165840552,5840.108771929824
CTG,2025-11-27 10:53:00,67.52953165840552,70.46271090319668,63.718071420092365,66.65125066488353,2071.108771929824
CTG,2025-11-27 10:54:00,66.65125066488353,68.23165369263326,62.69376295853259,64.27416598628231,100.0
CTG,2025-11-27 10:55:00,64.27416598628231,66.86004998459539,60.39394790983726,62.97983190815034,4218.108771929824
CTG,2025-11-27 10:56:00,62.97983190815034,64.59881294018545,59.41063313578981,61.029614167824924,5388.108771929824
CTG,2025-11-27 10:57:00,61.029614167824924,70.48768298173906,58.722342537325005,68.18041135123914,4924.108771929824
CTG,2025-11-27 10:58:00,68.18041135123914,70.3990172438256,49.23261549681835,51.4512213894048,2695.108771929824
CTG,2025-11-27 10:59:00,51.4512213894048,53.06748308216051,47.90068041850392,49.516942111259624,5566.108771929824
CTG,2025-11-27 11:00:00,49.516942111259624,52.002774654126384,48.73121038434313,51.21704292720989,100.0
CTG,2025-11-27 11:01:00,51.21704292720989,52.528676820659626,48.65306771039997,49.964701603849704,7849.108771929824
CTG,2025-11-27 11:02:00,49.964701603849704,53.84887711808672,47.42236998213057,51.30654549636758,100.0
CTG,2025-11-27 11:03:00,51.30654549636758,53.421023114303665,46.7547779397412,48.869255557677285,2289.108771929824
CTG,2025-11-27 11:04:00,48.869255557677285,52.83394519578172,47.67281078641758,51.63750042452202,1018.1087719298239
CTG,2025-11-27 11:05:00,51.63750042452202,55.284383432735034,50.3771164715591,54.023999479772115,100.0
CTG,2025-11-27 11:06:00,54.023999479772115,54.31238830713622,49.00115291302984,49.28954174039394,7683.108771929824
CTG,2025-11-27 11:07:00,49.28954174039394,57.166682664927606,46.778504586006676,54.65564551054034,3045.108771929824
CTG,2025-11-27 11:08:00,54.65564551054034,59.72260722022197,52.535401018368034,57.60236272804966,3198.108771929824
CTG,2025-11-27 11:09:00,57.60236272804966,59.006408253320366,50.603507211634465,52.00755273690517,6062.108771929824
CTG,2025-11-27 11:10:00,52.00755273690517,53.647646830326565,49.15050814460086,50.79060223802226,6731.108771929824
CTG,2025-11-27 11:11:00,50.79060223802226,52.555130509942785,50.77099615833097,52.5355244302515,5644.108771929824
CTG,2025-11-27 11:12:00,52.5355244302515,53.694824283021575,50.569263796284204,51.72856364905428,100.0
CTG,2025-11-27 11:13:00,51.72856364905428,54.162675597659174,48.8118081298498,51.245920078454695,937.1087719298239
CTG,2025-11-27 11:14:00,51.245920078454695,56.63642034046989,49.05883691474364,54.44933717675883,3012.108771929824
CTG,2025-11-27 11:15:00,54.44933717675883,56.180827566703584,50.529254632157034,52.26074502210179,100.0
CTG,2025-11-27 11:16:00,52.26074502210179,57.87887666193236,50.771047803146246,56.38917944297682,2962.108771929824
CTG,2025-11-27 11:17:00,56.38917944297682,59.67490106022325,54.33169564218939,57.61741725943582,6494.108771929824
CTG,2025-11-27 11:18:00,57.61741725943582,59.424769723502884,56.314386834021576,58.12173929808864,100.0
CTG,2025-11-27 11:19:00,58.12173929808864,58.45645406075214,49.8656971588435,50.200411921507,100.0
CTG,2025-11-27 11:20:00,50.200411921507,51.69607252373529,46.70151352817752,48.19717413040581,963.1087719298239
CTG,2025-11-27 11:21:00,48.19717413040581,49.97935765936572,43.83109839999105,45.613281928950954,3717.108771929824
CTG,2025-11-27 11:22:00,45.613281928950954,47.89915630830957,40.555569896483796,42.84144427584241,100.0
CTG,2025-11-27 11:23:00,42.84144427584241,44.41720069719962,42.350281308189615,43.92603772954682,473.1087719298239
CTG,2025-11-27 11:24:00,43.92603772954682,48.40805115716215,42.512075644132835,46.99408907174817,5822.108771929824
CTG,2025-11-27 11:25:00,46.99408907174817,48.441376513419584,44.70328283068116,46.150570272352574,6960.108771929824
CTG,2025-11-27 11:26:00,46.150570272352574,46.8796939389596,42.68611169231729,43.41523535892431,100.0
CTG,2025-11-27 11:27:00,43.41523535892431,45.25660665137062,40.88860727600777,42.72997856845407,100.0
CTG,2025-11-27 11:28:00,42.72997856845407,44.75313619058233,40.44369534624351,42.46685296837177,2767.108771929824
CTG,2025-11-27 11:29:00,42.46685296837177,44.95893101201916,41.1703375839935,43.66241562764089,6594.108771929824
CTG,2025-11-27 11:30:00,43.66241562764089,49.85898978003782,40.723850801605856,46.92042495400278,100.0
CTG,2025-11-27 11:31:00,46.92042495400278,48.19687294872922,44.18738140899183,45.46382940371827,3770.108771929824
CTG,2025-11-27 11:32:00,45.46382940371827,52.63699952098504,44.27650783320174,51.44967795046851,100.0
CTG,2025-11-27 11:33:00,51.44967795046851,54.13578799925275,50.282647894046534,52.96875794283077,2016.108771929824
CTG,2025-11-27 11:34:00,52.96875794283077,56.848858408065794,52.039607294132715,55.91970775936774,8634.108771929823
CTG,2025-11-27 11:35:00,55.91970775936774,57.140284852511144,54.81102560463144,56.031602697774844,100.0
CTG,2025-11-27 11:36:00,56.031602697774844,59.10329600107563,55.53546490623761,58.60715820953839,5241.108771929824
CTG,2025-11-27 11:37:00,58.60715820953839,59.973085232799086,56.168105118508166,57.53403214176886,100.0
CTG,2025-11-27 11:38:00,57.53403214176886,63.64059974078319,55.993800339651855,62.10036793866618,7297.108771929824
CTG,2025-11-27 11:39:00,62.10036793866618,62.219923016435835,62.002406195637626,62.12196127340728,100.0
CTG,2025-11-27 11:40:00,62.12196127340728,63.55059661467138,49.88634781977814,51.314983161042235,100.0
CTG,2025-11-27 11:41:00,51.314983161042235,52.844477018261585,48.05243893164719,49.58193278886654,100.0
CTG,2025-11-27 11:42:00,49.58193278886654,51.44214508234992,44.73954029326131,46.599752586744685,7879.108771929824
CTG,2025-11-27 11:43:00,46.599752586744685,55.456388369529996,44.25650803594161,53.11314381872692,6959.108771929824
CTG,2025-11-27 11:44:00,53.11314381872692,55.209091803947274,47.45803122660116,49.55397921182151,219.1087719298239
CTG,2025-11-27 11:45:00,49.55397921182151,50.619724606046624,46.41223628652434,47.47798168074945,8598.108771929823
CTG,2025-11-27 11:46:00,47.47798168074945,56.32574329058961,46.49347020132981,55.34123181116996,6039.108771929824
CTG,2025-11-27 11:47:00,55.34123181116996,59.91291401844694,53.43557873008506,58.00726093736204,4713.108771929824
CTG,2025-11-27 11:48:00,58.00726093736204,63.96780248138464,56.8903568227983,62.8508983668209,100.0
CTG,2025-11-27 11:49:00,62.8508983668209,63.491260553434365,58.77264291745226,59.413005104065725,100.0
CTG,2025-11-27 11:50:00,59.413005104065725,62.574904324446145,52.90529450590673,56.06719372628715,6890.108771929824
CTG,2025-11-27 11:51:00,56.06719372628715,66.24361169693512,54.784700711519186,64.96111868216715,100.0
CTG,2025-11-27 11:52:00,64.96111868216715,69.68777154456446,63.89968561004913,68.62633847244643,5296.108771929824
CTG,2025-11-27 11:53:00,68.62633847244643,68.66082951181582,68.18082829402483,68.21531933339422,259.1087719298239
CTG,2025-11-27 11:54:00,68.21531933339422,70.3113007980594,60.17590801456657,62.27188947923175,1985.108771929824
CTG,2025-11-27 11:55:00,62.27188947923175,65.45834960136682,61.46344457128933,64.6499046934244,100.0
CTG,2025-11-27 11:56:00,64.6499046934244,66.16993908512188,61.110815568004654,62.63084995970213,4891.108771929824
CTG,2025-11-27 11:57:00,62.63084995970213,69.32701436626472,60.45281375028904,67.14897815685163,6491.108771929824
CTG,2025-11-27 11:58:00,67.14897815685163,67.96839017344477,60.03187360730131,60.851285623894455,100.0
CTG,2025-11-27 11:59:00,60.851285623894455,62.406923340166735,44.582784311286545,46.138422027558825,2144.108771929824
CTG,2025-11-27 12:00:00,46.138422027558825,48.83721194669687,43.571770840423156,46.2705607595612,120.10877192982389
CTG,2025-11-27 12:01:00,46.2705607595612,55.823909911987826,46.050837819756765,55.60418697218339,7886.108771929824
CTG,2025-11-27 12:02:00,55.60418697218339,56.53683287929794,53.841143586692226,54.773789493806774,8564.108771929823
CTG,2025-11-27 12:03:00,54.773789493806774,55.80313864914158,53.90696881245773,54.93631796779253,2680.108771929824
CTG,2025-11-27 12:04:00,54.93631796779253,56.305484382000245,50.89810761376322,52.267274027970934,2197.108771929824
CTG,2025-11-27 12:05:00,52.267274027970934,65.53082756593692,50.80072764213241,64.06428118009839,4736.108771929824
CTG,2025-11-27 12:06:00,64.06428118009839,64.82139733703578,60.47225866397651,61.2293748209139,5793.108771929824
CTG,2025-11-27 12:07:00,61.2293748209139,67.05529148225946,60.187436163193006,66.01335282453857,6173.108771929824
CTG,2025-11-27 12:08:00,66.01335282453857,66.97209534522159,63.30444473908111,64.26318725976414,3142.108771929824
CTG,2025-11-27 12:09:00,64.26318725976414,65.51763478814313,62.189858567871696,63.444306096250685,3670.108771929824
CTG,2025-11-27 12:10:00,63.444306096250685,65.09706200902245,56.980746410846955,58.63350232361872,6235.108771929824
CTG,2025-11-27 12:11:00,58.63350232361872,63.48968073259045,56.49610743795896,61.35228584693069,1549.108771929824
CTG,2025-11-27 12:12:00,61.35228584693069,63.59101754451318,55.67815357574517,57.91688527332766,100.0
CTG,2025-11-27 12:13:00,57.91688527332766,59.87442925626238,53.23591050397993,55.19345448691465,4275.108771929824
CTG,2025-11-27 12:14:00,55.19345448691465,58.38482490951607,54.30523637055422,57.496606793155635,100.0
